satira,body
1,"O ministro Luiz Henrique Mandetta conseguiu o que nem o próprio Bolsonaro vinha sendo capaz de fazer ultimamente: achatar sua própria popularidade. O ex-presidente em atividade e seus filhos sempre tentam estragar tudo o que tocam, mas uma parcela da população não valida seus esforços e continua os apoiando. No BBB da presidência, Mandetta venceu  a prova da resistência e segue na casa. O presidente já deu uma aula sobre racismo, passa o tempo todo brigando com os participantes e ainda assim tem o apoio de boa parte do público – é o participante de BBB completo."
1,"O ministro Luiz Henrique Mandetta foi o vencedor da prova de resistência e Bolsonaro não é mais o líder. Rodrigo Maia e Alcolumbre não têm afinidade e a qualquer momento podem votar pela saída do presidente. O presidente ainda foi saudado no Twitter com algo que rima bom Babu. Médicos amigos do presidente disseram que sua faixa presidencial está em estado grave e pode ir para a UTI. Pouco depois de não conseguir demitir seu ministro, o presidente pediu um cafezinho mas o garçom disse que estava vendo a novela e não podia servir."
1,"A faixa presidencial de Jair Bolsonaro pode morrer a qualquer momento. Ela foi internada em estado grave hoje por volta das 18h. Em Brasília já há quem diga que a faixa respira por aparelhos. “Estamos fazendo o possível para manter mas a faixa parece uma infecção grave que luta para matar o próprio corpo”, explicou um dos assessores que acompanha o caso. Bolsonaro começou o dia disposto a demitir o ministro Luiz Henrique Mandetta mas no fim voltou atrás . Em casa, cobrado pelo filho Carlos, Bolsonaro respondeu: “na volta a gente demite”."
1,"O presidente Jair Bolsonaro quase demitiu o ministro da Saúde Henrique Mandetta na tarde de hoje. Foi dissuadido por militares e outros ministros. Bolsonaro quer colocar no seu lugar o ex-ministro Osmar Terra que, como ele, defende a retomada do comércio e o chamado “isolamento vertical”, modalidade de assassinato em massa que não é praticado em nenhum país. Especialistas alertam para o que pode acontecer depois que a saúde brasileira for para debaixo de Terra. “Ela já estava muito combalida depois do Temer e da PEC que congelou os gastos por 20 anos”, disse. “Agora, entrou para o grupo de risco e se pegar o COVID-19 não volta da UTI. Se tiver, né?”"
1,"Ambientalistas do mundo todo elogiaram um dia sem o consumo de capim no Brasil. “Durante todo o dia, não foram registradas por imagens de satélite o desmatamento da camada vegetal destinada a consumo bovino”, disse o Greenpeace em nota. Segundo eles, a cobertura vegetal evita a erosão do solo quando a chuva cair. “E quando o Bolsonaro cair”, acrescentou. Já os ruralistas reclamaram. “O gado do nada fugiu do confinamento e se recusou a comer”, disse um criador. Alguns foram para cima da plantação de laranja mas ficaram só olhando."
1,"O presidente Jair Bolsonaro está convocando um jejum e oração contra o Coronavírus. A medida começa a valer imediatamente, já que ele não paga a Renda Básica de R$ 600 aprovada pelo congresso. A OMS recomendou aos brasileiros que fiquem longe da TV durante o pronunciamento do presidente pois está comprovado que fezes podem espalhar o Coronavírus Bolsonaro preocupou amigos ontem pelo risco de ser hospitalizado. Ao atacar o ministro Mandetta, ele dá tiros no pé e pode ter que ir para o hospital."
1,"Para justificar seu total desespero e falta de capacidade de lidar com a realidade em qualquer nível, o ex-presidente em exercício Jair Bolsonaro vem espalhando mentiras nas suas redes sociais diariamente. Já teve posts apagados por Twitter e Facebook e hoje apagou um vídeo em que um criminoso dizia que o Ceasa de Belo Horizonte estava desabastecido. (O vídeo foi gravado no sábado após o expediente. Hoje, repórteres mostraram que a situação é inversa: há comida de sobra no Ceasa de BH). Esses boatos e mentiras espalhados por Bolsonaro poderiam ser evitados logo de cara se o brasileiro entendesse que não faltam frutas nesse momento de nossa história. Dos laranjas de Jair, Flávio e do PSL, partido que os levou ao poder ao banana que se encontra com a faixa presidencial, passando pelo abacaxi que fica na mão das pessoas que se preocupam com os mais pobres nessa pandemia, não há dúvida de que não existe desabastecimento."
1,"A mestre em direto penal Gabriela Prioli pediu demissão do cargo de comentarista do canal CNN Brasil a pedido de seu nutricionista. A especialista participava de um quadro em que debatia questões de direitos humanos, sistema jurídico e atualidades. Depois de jantar defensores do regime Bolsonaro em debates por duas semanas, teve que sair. “Jantar ancap, bolsominion e neoliberal fascistinha toda noite faz muito mal para a saúde, é muito pesado, causa pesadelos”, disse o nutricionista. Agora, a CNN Brasil terá debates entre homens brancos que leram apenas livros de Olavo de Carvalho para saber quem consegue colocar mais saliva na bolsa escrotal do ex-presidente em exercício Jair Bolsonaro."
1,"O ex-presidente em exercício Jair Bolsonaro decretou ontem que lotéricas e igrejas são serviços essenciais e por isso devem ficar abertas durante a quarentena. Bolsonaro quer que os brasileiros se encaminhem às lotéricas para apostar a própria vida junto com sua campanha “O Brasil Não Pode Parar”. Entre as medidas está a “Nova Quina”. Em vez de um volante para apostar em dezenas, a Nova Quina é uma quina de mesa em que o cidadão que quiser morrer pode bater a cabeça. A parcela da população que não está com pressa de morrer já lançou a campanha “O Brasil Precisa Parar Bolsonaro”."
1,"Logo depois do pronunciamento do presidente Jair Bolsonaro… ah, pera aí… ."
1,"Em um pronunciamento alucinante em cadeia de televisão na noite de hoje, o ex-presidente em exercício Jair Bolsonaro voltou a minimizar a epidemia do coronavírus, que chamou de “gripezinha”, pediu que as escolas e empresas retomem as atividades e atacou a imprensa. Perguntado, o coronavírus comentou que, apesar de ter parentes que moram dentro do Bolsonaro (embora ele negue), considera-o um “presidentinho”. O presidente faz coro com empresários seus apoiadores como os responsáveis pelas redes de restaurantes Madero e Giraffas, que disseram que a economia não pode parar “por causa de 5 ou 7 mil mortes”. Não é porque os restaurantes de empresários genocidas vão quebrar que não vamos salvar 7 mil pessoas, disse um consumidor. Fica o recado do Sensacionalista: se você está sentindo dor de cabeça e mal estar, pare de assistir ao pronunciamento de Bolsonaro."
1,"O presidente Jair Bolsonaro afirma que não está infectado pelo coronavírus mas não mostra os exames negativos que diz ter feito. A Folha de S. Paulo descobriu que o hospital das Forças Armadas que testou 17 pessoas da comitiva presidencial não liberou o resultado de duas pessoas – entre elas, Jair Bolsonaro. A OMS usou a situação para lembrar às pessoas que fiquem mais escondidas que o exame de Bolsonaro. E que lavem mais as mãos do que ele tem lavado diante da carnificina que o coronavírus poderá causar entre as populações mais pobres."
1,"O amigo de Jair Bolsonaro com ligações com a milícia e ex-assessor de Flávio Bolsonaro, homem que movimentou 7 milhões de reais – segundo o presidente – vendendo carro usado, que emprestou 24 mil reais para a primeira-dama Michelle, aquele que não é investigado nem presta depoimento mas paga tratamento de 60 mil no hospital Albert Einstein em dinheiro vivo, o famoso Queiroz não está gostando das piadas de que ele já estava de quarentena. “Na realidade eu vivo um drama”, contou ao Sensacionalista. “Nem eu sei onde é a minha casa. Por isso que a polícia federal não vem me interrogar. Eu na verdade não sei onde estou agora. Quem é você?” Queiroz, como o presidente testou negativo para o coronavírus. Médicos dizem que os dois estão imunes porque gostam muito de laranjas."
1,"Bolsonaro decretou uma medida provisória permitindo a suspensão do contrato de trabalho por quatro meses, sem qualquer ônus para as empresas. Paulo Guedes tinha defendido que pelo menos 25% do salário fosse garantido. Com isso, cresce a pressão para que Maia e Alcolumbre devolvam a MP imediatamente para que não tenha validade por nem um dia. O povo quer que eles devolvam o papel com centenas de caralinhos desenhados. O filho do presidente Jair Bolsonaro seria um dos mais afetados pela MP que permite empresas ficarem quatro meses sem pagar salário. Acusado de rachadinha, ele pode ficar sem os vencimentos dos funcionários do gabinete, se as acusações forem verdadeiras. A MP já está sendo chamada também de “Fome Milhão”."
1,"O filho do presidente Jair Bolsonaro é um dos mais afetados pela MP que permite empresas ficarem quatro meses sem pagar salário. Acusado de rachadinha, ele pode ficar sem os vencimentos dos funcionários do gabinete, se as acusações forem verdadeiras. A MP já está sendo chamada também de “Fome Milhão”."
1,"O presidente Jair Bolsonaro lançou ontem o programa Fome Milhão. A ideia é garantir fome para todos oficialmente. Bolsonaro decretou uma medida provisória permitindo a suspensão do contrato de trabalho por quatro meses, sem qualquer ônus para as empresas. Paulo Guedes tinha defendido que pelo menos 25% do salário fosse garantido. O programa também está sendo chamado de “Fica em Casa Porra, mas sem salário”."
1,"Depois de se eleger com uma plataforma que vem levando o Brasil de volta a 1964, Jair Bolsonaro pediu de aniversário que o país atrase ainda mais seus calendários. O objetivo é voltar até 1918, ano da gripe espanhola, epidemia viral que matou entre 50 e 100 milhões de pessoas. Quando ela surgiu, governantes da Europa desdenharam de seu poder e censuraram a imprensa quando as mortes começaram a acontecer. Bolsonaro vem falando desde o início da pandemia que a imprensa e a ciência criaram “histeria coletiva”. A estimativa do próprio ministro da Saúde é que o SUS entre em colapso em abril e que o pico da epidemia seja alcançado em julho. Bolsonaro, que ainda está sob suspeita de ter sido infectado com coronavírus, convidou cem pessoas para seu aniversário, mas ainda não teve resposta. Está todo mundo esperando o hospital divulgar os exames."
1,"Contrariando o bom senso e a recomendação de todos os profissionais de saúde do mundo, pastores neopentecostais como Silas Malafaia e Edir Macedo vão manter suas igrejas abertas durante o surto de coronavírus – o MPRJ chegou a pedir o cancelamento dos cultos de Malafaia, mas a Justiça negou. Macedo chegou a dizer que a epidemia é inofensiva e trata-se de “mais uma tática de satanás”. Malafaia disse que a igreja, lugar fechado com concentração de milhares de pessoas, é o melhor lugar para se defender da epidemia. Os dois já se defenderam e dizem que estão prestando um serviço “express” para fiéis que estejam ansiosos e demonstrem pressa para encontrar o Criador. Já Malafaia e Macedo se expõe ao risco de contaminação porque não veem a hora de conhecer pessoalmente seu chefe, o Capeta."
